"Year","Month","Value","Variable"
1974,3,4.3722331992913,"TMEAN"
1974,4,6.22715595024276,"TMEAN"
1974,5,11.9335713262825,"TMEAN"
1974,6,17.8557699717052,"TMEAN"
1974,7,19.7758944111852,"TMEAN"
1974,8,20.57370003582,"TMEAN"
1974,9,20.1511890300498,"TMEAN"
1974,10,12.5772920200735,"TMEAN"
1974,11,5.92534790284003,"TMEAN"
1974,12,2.23338384056642,"TMEAN"
1975,1,77.1696835483003,"PPT"
1975,2,421.812790152929,"PPT"
1975,3,505.725799660366,"PPT"
1975,4,115.711250277385,"PPT"
1975,5,5.44396713773941,"PPT"
1975,6,17.1343354199069,"PPT"
1975,7,15.5739570192875,"PPT"
1975,8,14.6732035674334,"PPT"
1975,9,2.21599435271588,"PPT"
1975,10,159.76792718171,"PPT"
1975,11,87.9367344663712,"PPT"
1975,12,90.5458290038845,"PPT"
1975,1,2.27455659672826,"TMEAN"
1975,2,1.58597941521623,"TMEAN"
1975,3,2.67716039707532,"TMEAN"
1975,4,3.4210029951508,"TMEAN"
1975,5,12.4122991187389,"TMEAN"
1975,6,16.3632628624899,"TMEAN"
1975,7,20.2330121123433,"TMEAN"
1975,8,18.7096793992584,"TMEAN"
1975,9,19.8296220154412,"TMEAN"
1975,10,9.5014036461033,"TMEAN"
1975,11,4.27252623203111,"TMEAN"
1975,12,4.05108032586264,"TMEAN"
1976,1,18.8478587079963,"PPT"
1976,2,207.854052032915,"PPT"
1976,3,73.8040687811718,"PPT"
1976,4,185.882517416209,"PPT"
1976,5,4.27049673613855,"PPT"
1976,6,10.828282509111,"PPT"
1976,7,6.72110747801843,"PPT"
1976,8,91.5782373333629,"PPT"
1976,9,32.8219585804368,"PPT"
1976,10,11.1701903329022,"PPT"
1976,11,43.5016201469043,"PPT"
1976,12,19.6918948772157,"PPT"
1976,1,3.53629812619054,"TMEAN"
1976,2,3.29018480851019,"TMEAN"
1976,3,4.26312807890903,"TMEAN"
1976,4,5.72082723251348,"TMEAN"
1976,5,13.4372139430422,"TMEAN"
1976,6,14.9517392771357,"TMEAN"
1976,7,21.0447344068186,"TMEAN"
1976,8,16.5404064531947,"TMEAN"
1976,9,17.8168334236395,"TMEAN"
1976,10,12.9171266690087,"TMEAN"
1976,11,8.97294337083781,"TMEAN"
1976,12,4.69295040844382,"TMEAN"
1977,1,69.5899918919477,"PPT"
1977,2,60.5632872217084,"PPT"
1977,3,83.9560886630337,"PPT"
1977,4,28.9008585285864,"PPT"
1977,5,125.982337735006,"PPT"
1977,6,21.1104848024004,"PPT"
1977,7,15.355848581814,"PPT"
1977,8,12.7948068435299,"PPT"
1977,9,237.360346815397,"PPT"
1977,10,50.9403199888644,"PPT"
